id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_pkts,resp_pkts,proto_encoded,conn_state_encoded,history_encoded,Target_encoded
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,46118,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,54293,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,54415,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,44134,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,178.209.53.202,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,50799,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,185.189.115.149,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,51853,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,80.79.25.111,123,1,0,1,2,3,0
192.168.1.198,37072,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,54747,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,40665,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,48235,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,37.187.104.44,123,1,0,1,2,3,0
192.168.1.198,123,46.28.109.26,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,38868,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,49227,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,36167,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,33633,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,46.28.109.26,123,1,0,1,2,3,0
192.168.1.198,37530,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,60363,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,53310,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,49213,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,194.182.80.233,123,1,0,1,2,3,0
192.168.1.198,123,81.0.208.219,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,36367,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,37464,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,48139,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,59784,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.200.60.11,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,40273,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,52467,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,78.108.102.237,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,78.108.102.237,123,1,0,1,2,3,0
192.168.1.198,123,82.113.53.40,123,1,0,1,2,3,0
192.168.1.198,51479,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,45981,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,82.113.53.40,123,1,0,1,2,3,0
192.168.1.198,55219,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,60903,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,37.97.232.134,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,55351,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,185.189.115.149,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,59432,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,123,80.79.25.111,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,47550,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.0.208.219,123,1,0,1,2,3,0
192.168.1.198,58260,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,40169,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,80.79.25.111,123,1,0,1,2,3,0
192.168.1.198,54393,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,39021,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.0.208.219,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,40947,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,53975,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,48898,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,46.28.109.26,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,50293,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,46114,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,33530,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,212.96.160.147,123,1,0,1,2,3,0
192.168.1.198,123,78.108.102.237,123,1,0,1,2,3,0
192.168.1.198,123,46.28.109.26,123,1,0,1,2,3,0
192.168.1.198,32966,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,37436,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,48419,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,32839,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,59357,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,80.79.25.111,123,1,0,1,2,3,0
192.168.1.198,36034,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,123,194.182.80.233,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,47108,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,40452,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,185.189.115.149,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,39433,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,46.36.38.43,123,1,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,57406,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,212.96.160.147,123,1,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,212.83.158.83,123,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,39829,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.212.46,123,1,0,1,2,3,0
192.168.1.198,35324,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,50458,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,31.31.74.35,123,1,0,1,2,3,0
192.168.1.198,37673,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,38431,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,51779,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,46543,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,41318,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,48674,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,54810,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,34850,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,212.96.160.147,123,1,0,1,2,3,0
192.168.1.198,54730,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.200.60.11,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,54518,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,185.189.115.149,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,48578,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,40761,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,34999,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,48579,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,82.113.53.40,123,1,0,1,2,3,0
192.168.1.198,46991,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,94.124.107.190,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,42273,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,58440,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,123,46.28.109.26,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,58204,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,53400,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,123,89.221.212.46,123,1,0,1,2,3,0
192.168.1.198,47436,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,46875,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,46382,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,55445,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,57294,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,46319,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,43340,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,123,217.30.75.147,123,1,0,1,2,3,0
192.168.1.198,52689,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,45351,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,45842,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,60192,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,40781,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,46.28.110.244,123,1,0,1,2,3,0
192.168.1.198,51140,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,46629,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,34963,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,39714,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,82.113.53.35,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,37906,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,89.221.214.130,123,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,40968,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,89.221.212.46,123,1,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,123,83.167.252.118,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,50289,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,34272,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,51995,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,39118,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,58369,192.168.1.1,53,1,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,60627,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,5.1.56.123,123,1,0,1,2,3,0
192.168.1.198,36124,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,0,1,2,3,0
192.168.1.198,42790,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,49763,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,41468,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,44470,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,57289,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,82.113.53.40,123,1,0,1,2,3,0
192.168.1.198,123,89.221.210.188,123,1,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,39755,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,123,81.2.248.189,123,1,0,1,2,3,0
192.168.1.198,55401,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,50910,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,78.108.102.237,123,1,0,1,2,3,0
192.168.1.198,46140,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,49420,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,195.113.144.201,123,1,0,1,2,3,0
192.168.1.198,41114,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,31.31.74.35,123,1,0,1,2,3,0
192.168.1.198,123,193.150.14.191,123,1,0,1,2,3,0
192.168.1.198,123,81.200.57.13,123,1,0,1,2,3,0
192.168.1.198,56923,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,58426,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,39199,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,77.78.107.252,123,1,0,1,2,3,0
192.168.1.198,123,147.251.48.140,123,1,0,1,2,3,0
192.168.1.198,58253,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,53213,192.168.1.1,53,2,0,1,2,3,0
192.168.1.198,123,37.157.194.44,123,1,0,1,2,3,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,59254,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,56300,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,40313,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,83.167.252.118,123,8,7,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,193.150.14.191,123,8,8,1,0,2,0
192.168.1.198,123,82.113.53.40,123,1,1,1,0,2,0
192.168.1.198,123,78.108.102.237,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,89.221.214.130,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,41465,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,39779,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,51237,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,82.113.53.40,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,81.2.248.189,123,1,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,41777,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,43485,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,35970,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,33513,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,68,192.168.1.1,67,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,54008,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,89.221.214.130,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,50766,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,185.189.115.149,123,2,1,1,0,2,0
192.168.1.198,123,89.221.214.130,123,1,1,1,0,2,0
192.168.1.198,47508,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,57958,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,57415,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,83.167.252.118,123,1,1,1,0,2,0
192.168.1.198,123,46.28.109.26,123,8,7,1,0,2,0
192.168.1.198,36322,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,217.30.75.147,123,1,1,1,0,2,0
192.168.1.198,123,195.113.144.201,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,46853,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,50967,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,5.1.56.123,123,1,1,1,0,2,0
192.168.1.198,54425,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,81.2.248.189,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,89.221.210.188,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,46.28.109.26,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,51177,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,34582,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,53515,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,5.1.56.123,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,41421,192.168.1.1,53,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,195.113.144.201,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,83.167.252.118,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,34369,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,48629,192.168.1.1,53,2,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,89.221.212.46,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,123,147.231.100.5,123,1,1,1,0,2,0
192.168.1.198,56621,192.168.1.1,53,2,1,1,0,2,0
