id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,Traffic_Labeled,proto_encoded,conn_state_encoded,history_encoded
192.168.1.195,62301,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,57968,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,631,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,88,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,51315,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,37375,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,81,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,28608,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,502,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,53240,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,26726,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,39170,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6669,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,23,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,445,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,58210,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,89.221.210.188,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,6667,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,7656,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,53,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,51364,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,56703,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,3953,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,587,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,10394,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,22041,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23140,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,42780,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,445,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,7546,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,47460,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12217,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,139,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,64183,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23591,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,31492,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,41251,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,10634,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5223,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,36831,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,22910,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12867,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,445,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6667,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,29516,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,50071,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,19152,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,63048,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,8000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,31817,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,57447,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,59660,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,31.31.74.35,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,51996,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23847,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,1127,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,88,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,25485,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,63363,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,19271,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,18778,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,502,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,992,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,59848,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,3660,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,64028,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.210.188,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,25477,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,34335,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,16078,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,50085,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,13,988,Benign,1,0.0,2.0
192.168.1.195,47292,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,81.2.254.32,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,5303,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,81.2.254.32,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,30931,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,39772,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,2875,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,10210,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,995,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,28992,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,135,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,22038,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,26982,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,10489,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,51642,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,995,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,56412,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,6233,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,1035,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,15670,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,1080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,30920,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,53,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,60288,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,55197,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,2779,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,139,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,53663,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,47957,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,8080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,50981,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,30557,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,8888,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,631,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,502,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,32295,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,992,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,8080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,443,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,37894,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,3224,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,81.2.254.32,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,33720,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6669,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,11175,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,14896,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3128,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,21306,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,39583,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,3064,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,802,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,64318,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,42584,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,34683,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,81,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,46366,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,1873,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,63725,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,1870,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,1080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,34988,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,32598,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,35251,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,38338,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,39918,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,502,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,89.221.210.188,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,3744,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,21,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,53514,75.152.33.156,53569,udp,S0,D,91360,2649440,0,0,Benign,1,,3.0
192.168.1.195,123,81.2.254.32,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,123,31.31.74.35,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,49815,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7218,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3128,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,31406,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,8080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,41750,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,5120,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,88,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,31416,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23536,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,58519,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,35453,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,40692,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,43898,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,640,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,4715,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,143,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5223,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,563,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,445,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,46888,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,62992,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6668,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,992,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,13665,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,54793,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,34235,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,20019,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,54430,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,28108,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,8000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,34454,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,63953,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,60184,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,52119,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,65440,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23051,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7985,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,16140,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,21,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,995,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,32561,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,26875,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,21,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,990,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,39352,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,55073,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,4428,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,11740,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,18213,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,25799,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,10311,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,51554,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,502,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,143,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,6137,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
